player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action,landing_dx,time_to_land,ball_speed_abs
1P,71,78,256,-7,-7,120,85,1,0,10,103.0,-7,-7,120,-7.0,-7.0,125.0,MOVE_LEFT,-17.0,0.43333333333333335,9.899494936611665
2P,71,78,256,-7,-7,85,120,1,1,10,103.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_LEFT,18.0,0.43333333333333335,9.899494936611665
1P,72,71,249,-7,-7,115,80,1,0,15,103.0,-7,-7,115,-7.0,-7.0,120.0,MOVE_LEFT,-12.0,0.4166666666666667,9.899494936611665
2P,72,71,249,-7,-7,80,115,1,1,15,103.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,23.0,0.4166666666666667,9.899494936611665
1P,73,64,242,-7,-7,110,75,1,0,20,103.0,-7,-7,110,-7.0,-7.0,115.0,MOVE_LEFT,-7.0,0.4,9.899494936611665
2P,73,64,242,-7,-7,75,110,1,1,20,103.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,28.0,0.4,9.899494936611665
1P,74,57,235,-7,-7,105,70,1,0,25,103.0,-7,-7,105,-7.0,-7.0,110.0,MOVE_LEFT,-2.0,0.38333333333333336,9.899494936611665
2P,74,57,235,-7,-7,70,105,1,1,25,103.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,33.0,0.38333333333333336,9.899494936611665
1P,75,50,228,-7,-7,100,65,1,0,30,103.0,-7,-7,100,-7.0,-7.0,105.0,MOVE_LEFT,3.0,0.36666666666666664,9.899494936611665
2P,75,50,228,-7,-7,65,100,1,1,30,103.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,38.0,0.36666666666666664,9.899494936611665
1P,76,43,221,-7,-7,95,60,1,0,35,103.0,-7,-7,95,-7.0,-7.0,100.0,MOVE_LEFT,8.0,0.35,9.899494936611665
2P,76,43,221,-7,-7,60,95,1,1,35,103.0,-7,-7,60,-7.0,-7.0,65.0,MOVE_LEFT,43.0,0.35,9.899494936611665
1P,77,36,214,-7,-7,90,55,1,0,40,103.0,-7,-7,90,-7.0,-7.0,95.0,MOVE_LEFT,13.0,0.3333333333333333,9.899494936611665
2P,77,36,214,-7,-7,55,90,1,1,40,103.0,-7,-7,55,-7.0,-7.0,60.0,MOVE_LEFT,48.0,0.3333333333333333,9.899494936611665
1P,78,29,207,-7,-7,85,50,1,0,45,103.0,-7,-7,85,-7.0,-7.0,90.0,MOVE_LEFT,18.0,0.31666666666666665,9.899494936611665
2P,78,29,207,-7,-7,50,85,1,1,45,103.0,-7,-7,50,-7.0,-7.0,55.0,MOVE_LEFT,53.0,0.31666666666666665,9.899494936611665
1P,79,22,200,-7,-7,80,45,1,0,50,103.0,-7,-7,80,-7.0,-7.0,85.0,MOVE_LEFT,23.0,0.3,9.899494936611665
2P,79,22,200,-7,-7,45,80,1,1,50,103.0,-7,-7,45,-7.0,-7.0,50.0,MOVE_LEFT,58.0,0.3,9.899494936611665
1P,80,15,193,-7,-7,75,40,1,0,55,103.0,-7,-7,75,-7.0,-7.0,80.0,MOVE_LEFT,28.0,0.2833333333333333,9.899494936611665
2P,80,15,193,-7,-7,40,75,1,1,55,103.0,-7,-7,40,-7.0,-7.0,45.0,MOVE_LEFT,63.0,0.2833333333333333,9.899494936611665
1P,81,8,186,-7,-7,70,35,1,0,60,103.0,-7,-7,70,-7.0,-7.0,75.0,MOVE_LEFT,33.0,0.26666666666666666,9.899494936611665
2P,81,8,186,-7,-7,35,70,1,1,60,103.0,-7,-7,35,-7.0,-7.0,40.0,MOVE_LEFT,68.0,0.26666666666666666,9.899494936611665
1P,82,1,179,-7,-7,65,30,1,0,65,103.0,-7,-7,65,-7.0,-7.0,70.0,MOVE_LEFT,38.0,0.25,9.899494936611665
2P,82,1,179,-7,-7,30,65,1,1,65,103.0,-7,-7,30,-7.0,-7.0,35.0,MOVE_LEFT,73.0,0.25,9.899494936611665
1P,83,0,172,7,-7,60,25,1,0,70,103.0,7,-7,60,-7.0,-7.0,65.0,MOVE_LEFT,43.0,0.23333333333333334,9.899494936611665
2P,83,0,172,7,-7,25,60,1,1,70,103.0,7,-7,25,-7.0,-7.0,30.0,MOVE_RIGHT,78.0,0.23333333333333334,9.899494936611665
1P,84,7,165,7,-7,55,30,1,0,75,103.0,7,-7,55,7.0,-7.0,60.0,MOVE_LEFT,48.0,0.21666666666666667,9.899494936611665
2P,84,7,165,7,-7,30,55,1,1,75,103.0,7,-7,30,7.0,-7.0,25.0,MOVE_LEFT,73.0,0.21666666666666667,9.899494936611665
1P,85,14,158,7,-7,50,25,1,0,80,103.0,7,-7,50,7.0,-7.0,55.0,MOVE_LEFT,53.0,0.2,9.899494936611665
2P,85,14,158,7,-7,25,50,1,1,80,103.0,7,-7,25,7.0,-7.0,30.0,MOVE_RIGHT,78.0,0.2,9.899494936611665
1P,86,21,151,7,-7,45,30,1,0,85,103.0,7,-7,45,7.0,-7.0,50.0,MOVE_LEFT,58.0,0.18333333333333332,9.899494936611665
2P,86,21,151,7,-7,30,45,1,1,85,103.0,7,-7,30,7.0,-7.0,25.0,MOVE_RIGHT,73.0,0.18333333333333332,9.899494936611665
1P,87,28,144,7,-7,40,35,1,0,90,103.0,7,-7,40,7.0,-7.0,45.0,MOVE_LEFT,63.0,0.16666666666666666,9.899494936611665
2P,87,28,144,7,-7,35,40,1,1,90,103.0,7,-7,35,7.0,-7.0,30.0,MOVE_RIGHT,68.0,0.16666666666666666,9.899494936611665
1P,88,35,137,7,-7,35,40,1,0,95,103.0,7,-7,35,7.0,-7.0,40.0,NONE,68.0,0.15,9.899494936611665
2P,88,35,137,7,-7,40,35,1,1,95,103.0,7,-7,40,7.0,-7.0,35.0,MOVE_RIGHT,63.0,0.15,9.899494936611665
1P,89,42,130,7,-7,35,45,1,0,100,103.0,7,-7,35,7.0,-7.0,35.0,MOVE_RIGHT,68.0,0.13333333333333333,9.899494936611665
2P,89,42,130,7,-7,45,35,1,1,100,103.0,7,-7,45,7.0,-7.0,40.0,MOVE_RIGHT,58.0,0.13333333333333333,9.899494936611665
1P,90,49,123,7,-7,40,50,1,0,105,103.0,7,-7,40,7.0,-7.0,35.0,MOVE_RIGHT,63.0,0.11666666666666667,9.899494936611665
2P,90,49,123,7,-7,50,40,1,1,105,103.0,7,-7,50,7.0,-7.0,45.0,MOVE_RIGHT,53.0,0.11666666666666667,9.899494936611665
1P,91,56,116,7,-7,45,55,1,0,110,103.0,7,-7,45,7.0,-7.0,40.0,MOVE_RIGHT,58.0,0.1,9.899494936611665
2P,91,56,116,7,-7,55,45,1,1,110,103.0,7,-7,55,7.0,-7.0,50.0,MOVE_RIGHT,48.0,0.1,9.899494936611665
1P,92,63,109,7,-7,50,60,1,0,115,103.0,7,-7,50,7.0,-7.0,45.0,MOVE_RIGHT,53.0,0.08333333333333333,9.899494936611665
2P,92,63,109,7,-7,60,50,1,1,115,103.0,7,-7,60,7.0,-7.0,55.0,MOVE_RIGHT,43.0,0.08333333333333333,9.899494936611665
1P,93,70,102,7,-7,55,65,1,0,120,103.0,7,-7,55,7.0,-7.0,50.0,MOVE_RIGHT,48.0,0.06666666666666667,9.899494936611665
2P,93,70,102,7,-7,65,55,1,1,120,103.0,7,-7,65,7.0,-7.0,60.0,MOVE_RIGHT,38.0,0.06666666666666667,9.899494936611665
1P,94,77,95,7,-7,60,70,1,0,125,103.0,7,-7,60,7.0,-7.0,55.0,MOVE_RIGHT,43.0,0.05,9.899494936611665
2P,94,77,95,7,-7,70,60,1,1,125,103.0,7,-7,70,7.0,-7.0,65.0,MOVE_RIGHT,33.0,0.05,9.899494936611665
1P,95,84,88,7,-7,65,75,1,0,130,103.0,7,-7,65,7.0,-7.0,60.0,MOVE_RIGHT,38.0,0.03333333333333333,9.899494936611665
2P,95,84,88,7,-7,75,65,1,1,130,103.0,7,-7,75,7.0,-7.0,70.0,MOVE_RIGHT,28.0,0.03333333333333333,9.899494936611665
1P,96,91,81,7,-7,70,80,1,0,135,103.0,7,-7,70,7.0,-7.0,65.0,MOVE_RIGHT,33.0,0.016666666666666666,9.899494936611665
2P,96,91,81,7,-7,80,70,1,1,135,103.0,7,-7,80,7.0,-7.0,75.0,MOVE_RIGHT,23.0,0.016666666666666666,9.899494936611665
1P,97,98,80,10,7,75,85,1,0,140,195.0,10,7,75,7.0,-7.0,70.0,MOVE_RIGHT,120.0,0.8,12.206555615733702
2P,97,98,80,10,7,85,75,1,1,140,195.0,10,7,85,7.0,-7.0,80.0,MOVE_RIGHT,110.0,0.8,12.206555615733702
1P,98,108,87,10,7,80,90,1,0,145,195.0,10,7,80,10.0,7.0,75.0,MOVE_RIGHT,115.0,0.7833333333333333,12.206555615733702
2P,98,108,87,10,7,90,80,1,1,145,195.0,10,7,90,10.0,7.0,85.0,MOVE_RIGHT,105.0,0.7833333333333333,12.206555615733702
1P,99,118,94,10,7,85,95,1,0,150,195.0,10,7,85,10.0,7.0,80.0,MOVE_RIGHT,110.0,0.7666666666666667,12.206555615733702
2P,99,118,94,10,7,95,85,1,1,150,195.0,10,7,95,10.0,7.0,90.0,MOVE_RIGHT,100.0,0.7666666666666667,12.206555615733702
1P,100,128,101,10,7,90,100,1,0,155,195.0,10,7,90,10.0,7.0,85.0,MOVE_RIGHT,105.0,0.75,12.206555615733702
2P,100,128,101,10,7,100,90,1,1,155,195.0,10,7,100,10.0,7.0,95.0,MOVE_LEFT,95.0,0.75,12.206555615733702
1P,101,139,109,11,8,95,95,1,0,160,170.0,11,8,95,10.0,7.0,90.0,MOVE_RIGHT,75.0,0.6333333333333333,13.601470508735444
2P,101,139,109,11,8,95,95,1,1,160,170.0,11,8,95,10.0,7.0,100.0,MOVE_RIGHT,75.0,0.6333333333333333,13.601470508735444
1P,102,150,117,11,8,100,100,1,0,165,170.0,11,8,100,11.0,8.0,95.0,MOVE_RIGHT,70.0,0.6166666666666667,13.601470508735444
2P,102,150,117,11,8,100,100,1,1,165,170.0,11,8,100,11.0,8.0,95.0,MOVE_RIGHT,70.0,0.6166666666666667,13.601470508735444
1P,103,161,125,11,8,105,105,1,0,170,170.0,11,8,105,11.0,8.0,100.0,MOVE_RIGHT,65.0,0.6,13.601470508735444
2P,103,161,125,11,8,105,105,1,1,170,170.0,11,8,105,11.0,8.0,100.0,MOVE_RIGHT,65.0,0.6,13.601470508735444
1P,104,172,133,11,8,110,110,1,0,165,170.0,11,8,110,11.0,8.0,105.0,NONE,60.0,0.5833333333333334,13.601470508735444
2P,104,172,133,11,8,110,110,1,1,165,170.0,11,8,110,11.0,8.0,105.0,MOVE_RIGHT,60.0,0.5833333333333334,13.601470508735444
1P,105,183,141,11,8,110,115,1,0,160,170.0,11,8,110,11.0,8.0,110.0,MOVE_RIGHT,60.0,0.5666666666666667,13.601470508735444
2P,105,183,141,11,8,115,110,1,1,160,170.0,11,8,115,11.0,8.0,110.0,MOVE_RIGHT,55.0,0.5666666666666667,13.601470508735444
1P,106,190,149,-11,8,115,120,1,0,155,170.0,-11,8,115,11.0,8.0,110.0,MOVE_RIGHT,55.0,0.55,13.601470508735444
2P,106,190,149,-11,8,120,115,1,1,155,170.0,-11,8,120,11.0,8.0,115.0,MOVE_LEFT,50.0,0.55,13.601470508735444
1P,107,179,157,-11,8,120,115,1,0,150,170.0,-11,8,120,-11.0,8.0,115.0,MOVE_RIGHT,50.0,0.5333333333333333,13.601470508735444
2P,107,179,157,-11,8,115,120,1,1,150,170.0,-11,8,115,-11.0,8.0,120.0,MOVE_LEFT,55.0,0.5333333333333333,13.601470508735444
1P,108,168,165,-11,8,125,110,1,0,145,170.0,-11,8,125,-11.0,8.0,120.0,MOVE_RIGHT,45.0,0.5166666666666667,13.601470508735444
2P,108,168,165,-11,8,110,125,1,1,145,170.0,-11,8,110,-11.0,8.0,115.0,MOVE_LEFT,60.0,0.5166666666666667,13.601470508735444
1P,109,157,173,-11,8,130,105,1,0,140,170.0,-11,8,130,-11.0,8.0,125.0,MOVE_RIGHT,40.0,0.5,13.601470508735444
2P,109,157,173,-11,8,105,130,1,1,140,170.0,-11,8,105,-11.0,8.0,110.0,MOVE_LEFT,65.0,0.5,13.601470508735444
1P,110,146,181,-11,8,135,100,1,0,135,170.0,-11,8,135,-11.0,8.0,130.0,MOVE_RIGHT,35.0,0.48333333333333334,13.601470508735444
2P,110,146,181,-11,8,100,135,1,1,135,170.0,-11,8,100,-11.0,8.0,105.0,MOVE_LEFT,70.0,0.48333333333333334,13.601470508735444
1P,111,135,189,-11,8,140,95,1,0,130,170.0,-11,8,140,-11.0,8.0,135.0,NONE,30.0,0.4666666666666667,13.601470508735444
2P,111,135,189,-11,8,95,140,1,1,130,170.0,-11,8,95,-11.0,8.0,100.0,MOVE_LEFT,75.0,0.4666666666666667,13.601470508735444
1P,112,124,197,-11,8,140,90,1,0,125,170.0,-11,8,140,-11.0,8.0,140.0,MOVE_LEFT,30.0,0.45,13.601470508735444
2P,112,124,197,-11,8,90,140,1,1,125,170.0,-11,8,90,-11.0,8.0,95.0,MOVE_LEFT,80.0,0.45,13.601470508735444
1P,113,113,205,-11,8,135,85,1,0,120,170.0,-11,8,135,-11.0,8.0,140.0,MOVE_LEFT,35.0,0.43333333333333335,13.601470508735444
2P,113,113,205,-11,8,85,135,1,1,120,170.0,-11,8,85,-11.0,8.0,90.0,MOVE_LEFT,85.0,0.43333333333333335,13.601470508735444
1P,114,102,213,-11,8,130,80,1,0,115,170.0,-11,8,130,-11.0,8.0,135.0,MOVE_LEFT,40.0,0.4166666666666667,13.601470508735444
2P,114,102,213,-11,8,80,130,1,1,115,170.0,-11,8,80,-11.0,8.0,85.0,MOVE_LEFT,90.0,0.4166666666666667,13.601470508735444
1P,115,91,221,-11,8,125,75,1,0,110,170.0,-11,8,125,-11.0,8.0,130.0,MOVE_LEFT,45.0,0.4,13.601470508735444
2P,115,91,221,-11,8,75,125,1,1,110,170.0,-11,8,75,-11.0,8.0,80.0,MOVE_LEFT,95.0,0.4,13.601470508735444
1P,116,80,229,-11,8,120,70,1,0,105,170.0,-11,8,120,-11.0,8.0,125.0,MOVE_LEFT,50.0,0.38333333333333336,13.601470508735444
2P,116,80,229,-11,8,70,120,1,1,105,170.0,-11,8,70,-11.0,8.0,75.0,MOVE_LEFT,100.0,0.38333333333333336,13.601470508735444
1P,117,69,237,-11,8,115,65,1,0,100,170.0,-11,8,115,-11.0,8.0,120.0,MOVE_LEFT,55.0,0.36666666666666664,13.601470508735444
2P,117,69,237,-11,8,65,115,1,1,100,170.0,-11,8,65,-11.0,8.0,70.0,MOVE_LEFT,105.0,0.36666666666666664,13.601470508735444
1P,118,58,245,-11,8,110,60,1,0,95,170.0,-11,8,110,-11.0,8.0,115.0,MOVE_LEFT,60.0,0.35,13.601470508735444
2P,118,58,245,-11,8,60,110,1,1,95,170.0,-11,8,60,-11.0,8.0,65.0,MOVE_LEFT,110.0,0.35,13.601470508735444
1P,119,47,253,-11,8,105,55,1,0,90,170.0,-11,8,105,-11.0,8.0,110.0,MOVE_LEFT,65.0,0.3333333333333333,13.601470508735444
2P,119,47,253,-11,8,55,105,1,1,90,170.0,-11,8,55,-11.0,8.0,60.0,MOVE_LEFT,115.0,0.3333333333333333,13.601470508735444
1P,120,36,261,-11,8,100,50,1,0,85,170.0,-11,8,100,-11.0,8.0,105.0,MOVE_LEFT,70.0,0.31666666666666665,13.601470508735444
2P,120,36,261,-11,8,50,100,1,1,85,170.0,-11,8,50,-11.0,8.0,55.0,MOVE_LEFT,120.0,0.31666666666666665,13.601470508735444
1P,121,25,269,-11,8,95,45,1,0,80,170.0,-11,8,95,-11.0,8.0,100.0,MOVE_LEFT,75.0,0.3,13.601470508735444
2P,121,25,269,-11,8,45,95,1,1,80,170.0,-11,8,45,-11.0,8.0,50.0,NONE,125.0,0.3,13.601470508735444
1P,122,14,277,-11,8,90,45,1,0,75,170.0,-11,8,90,-11.0,8.0,95.0,MOVE_LEFT,80.0,0.2833333333333333,13.601470508735444
2P,122,14,277,-11,8,45,90,1,1,75,170.0,-11,8,45,-11.0,8.0,45.0,MOVE_LEFT,125.0,0.2833333333333333,13.601470508735444
1P,123,3,285,-11,8,85,40,1,0,70,170.0,-11,8,85,-11.0,8.0,90.0,MOVE_LEFT,85.0,0.26666666666666666,13.601470508735444
2P,123,3,285,-11,8,40,85,1,1,70,170.0,-11,8,40,-11.0,8.0,45.0,MOVE_LEFT,130.0,0.26666666666666666,13.601470508735444
1P,124,0,293,11,8,80,35,1,0,65,170.0,11,8,80,-11.0,8.0,85.0,MOVE_LEFT,90.0,0.25,13.601470508735444
2P,124,0,293,11,8,35,80,1,1,65,170.0,11,8,35,-11.0,8.0,40.0,MOVE_RIGHT,135.0,0.25,13.601470508735444
1P,125,11,301,11,8,75,40,1,0,60,170.0,11,8,75,11.0,8.0,80.0,MOVE_LEFT,95.0,0.23333333333333334,13.601470508735444
2P,125,11,301,11,8,40,75,1,1,60,170.0,11,8,40,11.0,8.0,35.0,MOVE_RIGHT,130.0,0.23333333333333334,13.601470508735444
1P,126,22,309,11,8,70,45,1,0,55,170.0,11,8,70,11.0,8.0,75.0,NONE,100.0,0.21666666666666667,13.601470508735444
2P,126,22,309,11,8,45,70,1,1,55,170.0,11,8,45,11.0,8.0,40.0,MOVE_RIGHT,125.0,0.21666666666666667,13.601470508735444
1P,127,33,317,11,8,70,50,1,0,50,170.0,11,8,70,11.0,8.0,70.0,MOVE_LEFT,100.0,0.2,13.601470508735444
2P,127,33,317,11,8,50,70,1,1,50,170.0,11,8,50,11.0,8.0,45.0,MOVE_RIGHT,120.0,0.2,13.601470508735444
1P,128,44,325,11,8,65,55,1,0,45,170.0,11,8,65,11.0,8.0,70.0,MOVE_LEFT,105.0,0.18333333333333332,13.601470508735444
2P,128,44,325,11,8,55,65,1,1,45,170.0,11,8,55,11.0,8.0,50.0,MOVE_RIGHT,115.0,0.18333333333333332,13.601470508735444
1P,129,55,333,11,8,60,60,1,0,40,170.0,11,8,60,11.0,8.0,65.0,NONE,110.0,0.16666666666666666,13.601470508735444
2P,129,55,333,11,8,60,60,1,1,40,170.0,11,8,60,11.0,8.0,55.0,MOVE_RIGHT,110.0,0.16666666666666666,13.601470508735444
1P,130,66,341,11,8,60,65,1,0,35,170.0,11,8,60,11.0,8.0,60.0,MOVE_RIGHT,110.0,0.15,13.601470508735444
2P,130,66,341,11,8,65,60,1,1,35,170.0,11,8,65,11.0,8.0,60.0,MOVE_RIGHT,105.0,0.15,13.601470508735444
1P,131,77,349,11,8,65,70,1,0,30,170.0,11,8,65,11.0,8.0,60.0,MOVE_RIGHT,105.0,0.13333333333333333,13.601470508735444
2P,131,77,349,11,8,70,65,1,1,30,170.0,11,8,70,11.0,8.0,65.0,MOVE_RIGHT,100.0,0.13333333333333333,13.601470508735444
1P,132,88,357,11,8,70,75,1,0,25,170.0,11,8,70,11.0,8.0,65.0,MOVE_RIGHT,100.0,0.11666666666666667,13.601470508735444
2P,132,88,357,11,8,75,70,1,1,25,170.0,11,8,75,11.0,8.0,70.0,MOVE_RIGHT,95.0,0.11666666666666667,13.601470508735444
1P,133,99,365,11,8,75,80,1,0,20,170.0,11,8,75,11.0,8.0,70.0,MOVE_RIGHT,95.0,0.1,13.601470508735444
2P,133,99,365,11,8,80,75,1,1,20,170.0,11,8,80,11.0,8.0,75.0,MOVE_RIGHT,90.0,0.1,13.601470508735444
1P,134,110,373,11,8,80,85,1,0,15,170.0,11,8,80,11.0,8.0,75.0,MOVE_RIGHT,90.0,0.08333333333333333,13.601470508735444
2P,134,110,373,11,8,85,80,1,1,15,170.0,11,8,85,11.0,8.0,80.0,MOVE_RIGHT,85.0,0.08333333333333333,13.601470508735444
1P,135,121,381,11,8,85,90,1,0,10,170.0,11,8,85,11.0,8.0,80.0,MOVE_RIGHT,85.0,0.06666666666666667,13.601470508735444
2P,135,121,381,11,8,90,85,1,1,10,170.0,11,8,90,11.0,8.0,85.0,MOVE_RIGHT,80.0,0.06666666666666667,13.601470508735444
1P,136,132,389,11,8,90,95,1,0,5,170.0,11,8,90,11.0,8.0,85.0,MOVE_RIGHT,80.0,0.05,13.601470508735444
2P,136,132,389,11,8,95,90,1,1,5,170.0,11,8,95,11.0,8.0,90.0,MOVE_RIGHT,75.0,0.05,13.601470508735444
1P,137,143,397,11,8,95,100,1,0,0,170.0,11,8,95,11.0,8.0,90.0,MOVE_RIGHT,75.0,0.03333333333333333,13.601470508735444
2P,137,143,397,11,8,100,95,1,1,0,170.0,11,8,100,11.0,8.0,95.0,NONE,70.0,0.03333333333333333,13.601470508735444
1P,138,154,405,11,8,100,100,1,0,5,170.0,11,8,100,11.0,8.0,95.0,MOVE_RIGHT,70.0,0.016666666666666666,13.601470508735444
2P,138,154,405,11,8,100,100,1,1,5,170.0,11,8,100,11.0,8.0,100.0,MOVE_RIGHT,70.0,0.016666666666666666,13.601470508735444
1P,139,165,413,11,8,105,105,1,0,10,60.0,11,8,105,11.0,8.0,100.0,MOVE_LEFT,-45.0,1.0333333333333334,13.601470508735444
2P,139,165,413,11,8,105,105,1,1,10,60.0,11,8,105,11.0,8.0,100.0,MOVE_RIGHT,-45.0,1.0333333333333334,13.601470508735444
1P,140,176,421,11,8,100,110,1,0,15,60.0,11,8,100,11.0,8.0,105.0,MOVE_RIGHT,-40.0,1.0166666666666666,13.601470508735444
2P,140,176,421,11,8,110,100,1,1,15,60.0,11,8,110,11.0,8.0,105.0,MOVE_RIGHT,-50.0,1.0166666666666666,13.601470508735444
1P,141,187,429,11,8,105,115,1,0,20,60.0,11,8,105,11.0,8.0,100.0,MOVE_LEFT,-45.0,1.0,13.601470508735444
2P,141,187,429,11,8,115,105,1,1,20,60.0,11,8,115,11.0,8.0,110.0,MOVE_RIGHT,-55.0,1.0,13.601470508735444
1P,0,95,410,0,0,80,80,0,1,-340,100.0,0,0,80,11.0,8.0,105.0,SERVE_TO_RIGHT,20.0,3.3333333333333335,0.0
2P,0,95,410,0,0,80,80,0,0,-340,100.0,0,0,80,11.0,8.0,115.0,MOVE_RIGHT,20.0,3.3333333333333335,0.0
1P,1,95,410,7,-7,80,85,1,1,0,47.0,7,-7,80,0.0,0.0,80.0,MOVE_RIGHT,-33.0,0.8,9.899494936611665
2P,1,95,410,7,-7,85,80,1,0,0,47.0,7,-7,85,0.0,0.0,80.0,MOVE_RIGHT,-38.0,0.8,9.899494936611665
1P,2,102,403,7,-7,85,90,1,1,0,47.0,7,-7,85,7.0,-7.0,80.0,MOVE_RIGHT,-38.0,0.7833333333333333,9.899494936611665
2P,2,102,403,7,-7,90,85,1,0,0,47.0,7,-7,90,7.0,-7.0,85.0,MOVE_RIGHT,-43.0,0.7833333333333333,9.899494936611665
1P,3,109,396,7,-7,90,95,1,1,5,47.0,7,-7,90,7.0,-7.0,85.0,MOVE_RIGHT,-43.0,0.7666666666666667,9.899494936611665
2P,3,109,396,7,-7,95,90,1,0,5,47.0,7,-7,95,7.0,-7.0,90.0,MOVE_LEFT,-48.0,0.7666666666666667,9.899494936611665
1P,4,116,389,7,-7,95,90,1,1,10,47.0,7,-7,95,7.0,-7.0,90.0,MOVE_RIGHT,-48.0,0.75,9.899494936611665
2P,4,116,389,7,-7,90,95,1,0,10,47.0,7,-7,90,7.0,-7.0,95.0,MOVE_RIGHT,-43.0,0.75,9.899494936611665
1P,5,123,382,7,-7,100,95,1,1,15,47.0,7,-7,100,7.0,-7.0,95.0,MOVE_RIGHT,-53.0,0.7333333333333333,9.899494936611665
2P,5,123,382,7,-7,95,100,1,0,15,47.0,7,-7,95,7.0,-7.0,90.0,MOVE_RIGHT,-48.0,0.7333333333333333,9.899494936611665
1P,6,130,375,7,-7,105,100,1,1,20,47.0,7,-7,105,7.0,-7.0,100.0,MOVE_RIGHT,-58.0,0.7166666666666667,9.899494936611665
2P,6,130,375,7,-7,100,105,1,0,20,47.0,7,-7,100,7.0,-7.0,95.0,MOVE_LEFT,-53.0,0.7166666666666667,9.899494936611665
1P,7,137,368,7,-7,110,95,1,1,25,47.0,7,-7,110,7.0,-7.0,105.0,MOVE_RIGHT,-63.0,0.7,9.899494936611665
2P,7,137,368,7,-7,95,110,1,0,25,47.0,7,-7,95,7.0,-7.0,100.0,MOVE_RIGHT,-48.0,0.7,9.899494936611665
1P,8,144,361,7,-7,115,100,1,1,30,47.0,7,-7,115,7.0,-7.0,110.0,MOVE_RIGHT,-68.0,0.6833333333333333,9.899494936611665
2P,8,144,361,7,-7,100,115,1,0,30,47.0,7,-7,100,7.0,-7.0,95.0,MOVE_RIGHT,-53.0,0.6833333333333333,9.899494936611665
1P,9,151,354,7,-7,120,105,1,1,35,47.0,7,-7,120,7.0,-7.0,115.0,MOVE_RIGHT,-73.0,0.6666666666666666,9.899494936611665
2P,9,151,354,7,-7,105,120,1,0,35,47.0,7,-7,105,7.0,-7.0,100.0,MOVE_RIGHT,-58.0,0.6666666666666666,9.899494936611665
1P,10,158,347,7,-7,125,110,1,1,40,47.0,7,-7,125,7.0,-7.0,120.0,MOVE_RIGHT,-78.0,0.65,9.899494936611665
2P,10,158,347,7,-7,110,125,1,0,40,47.0,7,-7,110,7.0,-7.0,105.0,MOVE_RIGHT,-63.0,0.65,9.899494936611665
1P,11,165,340,7,-7,130,115,1,1,45,47.0,7,-7,130,7.0,-7.0,125.0,MOVE_RIGHT,-83.0,0.6333333333333333,9.899494936611665
2P,11,165,340,7,-7,115,130,1,0,45,47.0,7,-7,115,7.0,-7.0,110.0,MOVE_RIGHT,-68.0,0.6333333333333333,9.899494936611665
1P,12,172,333,7,-7,135,120,1,1,50,47.0,7,-7,135,7.0,-7.0,130.0,MOVE_RIGHT,-88.0,0.6166666666666667,9.899494936611665
2P,12,172,333,7,-7,120,135,1,0,50,47.0,7,-7,120,7.0,-7.0,115.0,MOVE_RIGHT,-73.0,0.6166666666666667,9.899494936611665
1P,13,179,326,7,-7,140,125,1,1,55,47.0,7,-7,140,7.0,-7.0,135.0,MOVE_RIGHT,-93.0,0.6,9.899494936611665
2P,13,179,326,7,-7,125,140,1,0,55,47.0,7,-7,125,7.0,-7.0,120.0,MOVE_RIGHT,-78.0,0.6,9.899494936611665
1P,14,186,319,7,-7,145,130,1,1,60,47.0,7,-7,145,7.0,-7.0,140.0,MOVE_RIGHT,-98.0,0.5833333333333334,9.899494936611665
2P,14,186,319,7,-7,130,145,1,0,60,47.0,7,-7,130,7.0,-7.0,125.0,MOVE_RIGHT,-83.0,0.5833333333333334,9.899494936611665
1P,15,190,312,-7,-7,150,135,1,1,65,47.0,-7,-7,150,7.0,-7.0,145.0,MOVE_RIGHT,-103.0,0.5666666666666667,9.899494936611665
2P,15,190,312,-7,-7,135,150,1,0,65,47.0,-7,-7,135,7.0,-7.0,130.0,NONE,-88.0,0.5666666666666667,9.899494936611665
1P,16,183,305,-7,-7,155,135,1,1,70,47.0,-7,-7,155,-7.0,-7.0,150.0,MOVE_RIGHT,-108.0,0.55,9.899494936611665
2P,16,183,305,-7,-7,135,155,1,0,70,47.0,-7,-7,135,-7.0,-7.0,135.0,NONE,-88.0,0.55,9.899494936611665
1P,17,176,298,-7,-7,160,135,1,1,75,47.0,-7,-7,160,-7.0,-7.0,155.0,MOVE_RIGHT,-113.0,0.5333333333333333,9.899494936611665
2P,17,176,298,-7,-7,135,160,1,0,75,47.0,-7,-7,135,-7.0,-7.0,135.0,MOVE_LEFT,-88.0,0.5333333333333333,9.899494936611665
