player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action
1P,44,99,109,-7,-7,140,85,1,1,125,69.0,-7,-7,140,-7,-7,145,MOVE_RIGHT
2P,44,99,109,-7,-7,85,140,1,0,125,69.0,-7,-7,85,-7,-7,90,MOVE_LEFT
1P,45,92,102,-7,-7,145,80,1,1,120,69.0,-7,-7,145,-7,-7,140,MOVE_LEFT
2P,45,92,102,-7,-7,80,145,1,0,120,69.0,-7,-7,80,-7,-7,85,MOVE_LEFT
1P,46,85,95,-7,-7,140,75,1,1,115,69.0,-7,-7,140,-7,-7,145,MOVE_LEFT
2P,46,85,95,-7,-7,75,140,1,0,115,69.0,-7,-7,75,-7,-7,80,MOVE_LEFT
1P,47,78,88,-7,-7,135,70,1,1,110,69.0,-7,-7,135,-7,-7,140,MOVE_LEFT
2P,47,78,88,-7,-7,70,135,1,0,110,69.0,-7,-7,70,-7,-7,75,MOVE_LEFT
1P,48,71,81,-7,-7,130,65,1,1,105,69.0,-7,-7,130,-7,-7,135,MOVE_LEFT
2P,48,71,81,-7,-7,65,130,1,0,105,69.0,-7,-7,65,-7,-7,70,MOVE_LEFT
1P,49,64,80,-10,7,125,60,1,1,100,35.0,-10,7,125,-7,-7,130,MOVE_LEFT
2P,49,64,80,-10,7,60,125,1,0,100,35.0,-10,7,60,-7,-7,65,MOVE_LEFT
1P,50,54,87,-10,7,120,55,1,1,95,35.0,-10,7,120,-10,7,125,MOVE_LEFT
2P,50,54,87,-10,7,55,120,1,0,95,35.0,-10,7,55,-10,7,60,MOVE_LEFT
1P,51,44,94,-10,7,115,50,1,1,90,35.0,-10,7,115,-10,7,120,MOVE_LEFT
2P,51,44,94,-10,7,50,115,1,0,90,35.0,-10,7,50,-10,7,55,MOVE_LEFT
1P,52,34,101,-10,7,110,45,1,1,85,35.0,-10,7,110,-10,7,115,MOVE_LEFT
2P,52,34,101,-10,7,45,110,1,0,85,35.0,-10,7,45,-10,7,50,MOVE_LEFT
1P,53,24,108,-10,7,105,40,1,1,80,35.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,53,24,108,-10,7,40,105,1,0,80,35.0,-10,7,40,-10,7,45,MOVE_LEFT
1P,54,14,115,-10,7,100,35,1,1,75,35.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,54,14,115,-10,7,35,100,1,0,75,35.0,-10,7,35,-10,7,40,MOVE_RIGHT
1P,55,4,122,-10,7,95,40,1,1,70,35.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,55,4,122,-10,7,40,95,1,0,70,35.0,-10,7,40,-10,7,35,MOVE_LEFT
1P,56,0,129,10,7,90,35,1,1,65,35.0,10,7,90,-10,7,95,MOVE_LEFT
2P,56,0,129,10,7,35,90,1,0,65,35.0,10,7,35,-10,7,40,MOVE_RIGHT
1P,57,10,136,10,7,85,40,1,1,60,35.0,10,7,85,10,7,90,MOVE_LEFT
2P,57,10,136,10,7,40,85,1,0,60,35.0,10,7,40,10,7,35,MOVE_RIGHT
1P,58,20,143,10,7,80,45,1,1,55,35.0,10,7,80,10,7,85,MOVE_LEFT
2P,58,20,143,10,7,45,80,1,0,55,35.0,10,7,45,10,7,40,MOVE_RIGHT
1P,59,30,150,10,7,75,50,1,1,50,35.0,10,7,75,10,7,80,MOVE_LEFT
2P,59,30,150,10,7,50,75,1,0,50,35.0,10,7,50,10,7,45,MOVE_RIGHT
1P,60,40,157,10,7,70,55,1,1,45,35.0,10,7,70,10,7,75,MOVE_LEFT
2P,60,40,157,10,7,55,70,1,0,45,35.0,10,7,55,10,7,50,MOVE_RIGHT
1P,61,50,164,10,7,65,60,1,1,40,35.0,10,7,65,10,7,70,MOVE_LEFT
2P,61,50,164,10,7,60,65,1,0,40,35.0,10,7,60,10,7,55,MOVE_RIGHT
1P,62,60,171,10,7,60,65,1,1,35,35.0,10,7,60,10,7,65,NONE
2P,62,60,171,10,7,65,60,1,0,35,35.0,10,7,65,10,7,60,MOVE_RIGHT
1P,63,70,178,10,7,60,70,1,1,30,35.0,10,7,60,10,7,60,MOVE_RIGHT
2P,63,70,178,10,7,70,60,1,0,30,35.0,10,7,70,10,7,65,MOVE_RIGHT
1P,64,80,185,10,7,65,75,1,1,25,35.0,10,7,65,10,7,60,MOVE_RIGHT
2P,64,80,185,10,7,75,65,1,0,25,35.0,10,7,75,10,7,70,MOVE_RIGHT
1P,65,90,192,10,7,70,80,1,1,20,35.0,10,7,70,10,7,65,MOVE_RIGHT
2P,65,90,192,10,7,80,70,1,0,20,35.0,10,7,80,10,7,75,MOVE_RIGHT
1P,66,100,199,10,7,75,85,1,1,15,35.0,10,7,75,10,7,70,MOVE_RIGHT
2P,66,100,199,10,7,85,75,1,0,15,35.0,10,7,85,10,7,80,MOVE_RIGHT
1P,67,110,206,10,7,80,90,1,1,10,35.0,10,7,80,10,7,75,MOVE_RIGHT
2P,67,110,206,10,7,90,80,1,0,10,35.0,10,7,90,10,7,85,MOVE_RIGHT
1P,68,120,213,10,7,85,95,1,1,5,35.0,10,7,85,10,7,80,MOVE_RIGHT
2P,68,120,213,10,7,95,85,1,0,5,35.0,10,7,95,10,7,90,MOVE_RIGHT
1P,69,130,220,10,7,90,100,1,1,0,35.0,10,7,90,10,7,85,MOVE_RIGHT
2P,69,130,220,10,7,100,90,1,0,0,35.0,10,7,100,10,7,95,MOVE_RIGHT
1P,70,140,227,10,7,95,105,1,1,5,35.0,10,7,95,10,7,90,MOVE_RIGHT
2P,70,140,227,10,7,105,95,1,0,5,35.0,10,7,105,10,7,100,MOVE_RIGHT
1P,71,150,234,10,7,100,110,1,1,10,35.0,10,7,100,10,7,95,MOVE_RIGHT
2P,71,150,234,10,7,110,100,1,0,10,35.0,10,7,110,10,7,105,MOVE_RIGHT
1P,72,160,241,10,7,105,115,1,1,15,35.0,10,7,105,10,7,100,MOVE_RIGHT
2P,72,160,241,10,7,115,105,1,0,15,35.0,10,7,115,10,7,110,MOVE_RIGHT
1P,73,170,248,10,7,110,120,1,1,20,35.0,10,7,110,10,7,105,MOVE_RIGHT
2P,73,170,248,10,7,120,110,1,0,20,35.0,10,7,120,10,7,115,MOVE_RIGHT
1P,74,180,255,10,7,115,125,1,1,25,35.0,10,7,115,10,7,110,MOVE_RIGHT
2P,74,180,255,10,7,125,115,1,0,25,35.0,10,7,125,10,7,120,MOVE_RIGHT
1P,75,190,262,-10,7,120,130,1,1,30,35.0,-10,7,120,10,7,115,MOVE_RIGHT
2P,75,190,262,-10,7,130,120,1,0,30,35.0,-10,7,130,10,7,125,MOVE_LEFT
1P,76,180,269,-10,7,125,125,1,1,35,35.0,-10,7,125,-10,7,120,MOVE_RIGHT
2P,76,180,269,-10,7,125,125,1,0,35,35.0,-10,7,125,-10,7,130,MOVE_LEFT
1P,77,170,276,-10,7,130,120,1,1,40,35.0,-10,7,130,-10,7,125,MOVE_RIGHT
2P,77,170,276,-10,7,120,130,1,0,40,35.0,-10,7,120,-10,7,125,MOVE_LEFT
1P,78,160,283,-10,7,135,115,1,1,45,35.0,-10,7,135,-10,7,130,MOVE_RIGHT
2P,78,160,283,-10,7,115,135,1,0,45,35.0,-10,7,115,-10,7,120,MOVE_LEFT
1P,79,150,290,-10,7,140,110,1,1,50,35.0,-10,7,140,-10,7,135,MOVE_RIGHT
2P,79,150,290,-10,7,110,140,1,0,50,35.0,-10,7,110,-10,7,115,MOVE_LEFT
1P,80,140,297,-10,7,145,105,1,1,55,35.0,-10,7,145,-10,7,140,NONE
2P,80,140,297,-10,7,105,145,1,0,55,35.0,-10,7,105,-10,7,110,MOVE_LEFT
1P,81,130,304,-10,7,145,100,1,1,60,35.0,-10,7,145,-10,7,145,MOVE_LEFT
2P,81,130,304,-10,7,100,145,1,0,60,35.0,-10,7,100,-10,7,105,MOVE_LEFT
1P,82,120,311,-10,7,140,95,1,1,65,35.0,-10,7,140,-10,7,145,MOVE_LEFT
2P,82,120,311,-10,7,95,140,1,0,65,35.0,-10,7,95,-10,7,100,MOVE_LEFT
1P,83,110,318,-10,7,135,90,1,1,70,35.0,-10,7,135,-10,7,140,MOVE_LEFT
2P,83,110,318,-10,7,90,135,1,0,70,35.0,-10,7,90,-10,7,95,MOVE_LEFT
1P,84,100,325,-10,7,130,85,1,1,75,35.0,-10,7,130,-10,7,135,MOVE_LEFT
2P,84,100,325,-10,7,85,130,1,0,75,35.0,-10,7,85,-10,7,90,MOVE_LEFT
1P,85,90,332,-10,7,125,80,1,1,80,35.0,-10,7,125,-10,7,130,MOVE_LEFT
2P,85,90,332,-10,7,80,125,1,0,80,35.0,-10,7,80,-10,7,85,MOVE_LEFT
1P,86,80,339,-10,7,120,75,1,1,85,35.0,-10,7,120,-10,7,125,MOVE_LEFT
2P,86,80,339,-10,7,75,120,1,0,85,35.0,-10,7,75,-10,7,80,MOVE_LEFT
1P,87,70,346,-10,7,115,70,1,1,90,35.0,-10,7,115,-10,7,120,MOVE_LEFT
2P,87,70,346,-10,7,70,115,1,0,90,35.0,-10,7,70,-10,7,75,MOVE_LEFT
1P,88,60,353,-10,7,110,65,1,1,95,35.0,-10,7,110,-10,7,115,MOVE_LEFT
2P,88,60,353,-10,7,65,110,1,0,95,35.0,-10,7,65,-10,7,70,MOVE_LEFT
1P,89,50,360,-10,7,105,60,1,1,100,35.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,89,50,360,-10,7,60,105,1,0,100,35.0,-10,7,60,-10,7,65,MOVE_LEFT
1P,90,40,367,-10,7,100,55,1,1,105,35.0,-10,7,100,-10,7,105,NONE
2P,90,40,367,-10,7,55,100,1,0,105,35.0,-10,7,55,-10,7,60,MOVE_LEFT
1P,91,30,374,-10,7,100,50,1,1,110,35.0,-10,7,100,-10,7,100,MOVE_LEFT
2P,91,30,374,-10,7,50,100,1,0,110,35.0,-10,7,50,-10,7,55,MOVE_LEFT
1P,92,20,381,-10,7,95,45,1,1,115,35.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,92,20,381,-10,7,45,95,1,0,115,35.0,-10,7,45,-10,7,50,MOVE_LEFT
1P,93,10,388,-10,7,90,40,1,1,120,35.0,-10,7,90,-10,7,95,MOVE_LEFT
2P,93,10,388,-10,7,40,90,1,0,120,35.0,-10,7,40,-10,7,45,MOVE_LEFT
1P,94,0,395,10,7,85,35,1,1,125,35.0,10,7,85,-10,7,90,MOVE_LEFT
2P,94,0,395,10,7,35,85,1,0,125,35.0,10,7,35,-10,7,40,MOVE_RIGHT
1P,95,10,402,10,7,80,40,1,1,130,35.0,10,7,80,10,7,85,MOVE_LEFT
2P,95,10,402,10,7,40,80,1,0,130,35.0,10,7,40,10,7,35,MOVE_RIGHT
1P,96,20,409,10,7,75,45,1,1,135,35.0,10,7,75,10,7,80,MOVE_LEFT
2P,96,20,409,10,7,45,75,1,0,135,35.0,10,7,45,10,7,40,MOVE_RIGHT
1P,97,30,416,10,7,70,50,1,1,140,35.0,10,7,70,10,7,75,MOVE_LEFT
2P,97,30,416,10,7,50,70,1,0,140,35.0,10,7,50,10,7,45,MOVE_RIGHT
1P,98,40,423,10,7,65,55,1,1,145,35.0,10,7,65,10,7,70,MOVE_LEFT
2P,98,40,423,10,7,55,65,1,0,145,35.0,10,7,55,10,7,50,MOVE_RIGHT
1P,99,50,430,-10,7,60,60,1,1,150,135.0,-10,7,60,10,7,65,MOVE_LEFT
2P,99,50,430,-10,7,60,60,1,0,150,135.0,-10,7,60,10,7,55,MOVE_LEFT
1P,1,95,80,-7,7,85,80,1,0,0,153.0,-7,7,85,0,0,80,MOVE_RIGHT
2P,1,95,80,-7,7,80,85,1,1,0,153.0,-7,7,80,0,0,80,MOVE_LEFT
1P,2,88,87,-7,7,90,75,1,0,0,153.0,-7,7,90,-7,7,85,NONE
2P,2,88,87,-7,7,75,90,1,1,0,153.0,-7,7,75,-7,7,80,MOVE_LEFT
1P,3,81,94,-7,7,90,70,1,0,5,153.0,-7,7,90,-7,7,90,MOVE_LEFT
2P,3,81,94,-7,7,70,90,1,1,5,153.0,-7,7,70,-7,7,75,MOVE_LEFT
1P,4,74,101,-7,7,85,65,1,0,10,153.0,-7,7,85,-7,7,90,MOVE_LEFT
2P,4,74,101,-7,7,65,85,1,1,10,153.0,-7,7,65,-7,7,70,MOVE_LEFT
1P,5,67,108,-7,7,80,60,1,0,15,153.0,-7,7,80,-7,7,85,MOVE_LEFT
2P,5,67,108,-7,7,60,80,1,1,15,153.0,-7,7,60,-7,7,65,MOVE_LEFT
1P,6,60,115,-7,7,75,55,1,0,20,153.0,-7,7,75,-7,7,80,MOVE_LEFT
2P,6,60,115,-7,7,55,75,1,1,20,153.0,-7,7,55,-7,7,60,MOVE_LEFT
1P,7,53,122,-7,7,70,50,1,0,25,153.0,-7,7,70,-7,7,75,MOVE_LEFT
2P,7,53,122,-7,7,50,70,1,1,25,153.0,-7,7,50,-7,7,55,MOVE_LEFT
1P,8,46,129,-7,7,65,45,1,0,30,181.0,-7,7,65,-7,7,70,MOVE_LEFT
2P,8,46,129,-7,7,45,65,1,1,30,181.0,-7,7,45,-7,7,50,MOVE_LEFT
1P,9,39,136,-7,7,60,40,1,0,35,181.0,-7,7,60,-7,7,65,MOVE_LEFT
2P,9,39,136,-7,7,40,60,1,1,35,181.0,-7,7,40,-7,7,45,MOVE_LEFT
1P,10,32,143,-7,7,55,35,1,0,40,181.0,-7,7,55,-7,7,60,MOVE_LEFT
2P,10,32,143,-7,7,35,55,1,1,40,181.0,-7,7,35,-7,7,40,MOVE_LEFT
1P,11,25,150,-7,7,50,30,1,0,45,181.0,-7,7,50,-7,7,55,MOVE_LEFT
2P,11,25,150,-7,7,30,50,1,1,45,181.0,-7,7,30,-7,7,35,MOVE_LEFT
1P,12,18,157,-7,7,45,25,1,0,50,181.0,-7,7,45,-7,7,50,MOVE_LEFT
2P,12,18,157,-7,7,25,45,1,1,50,181.0,-7,7,25,-7,7,30,MOVE_LEFT
1P,13,11,164,-7,7,40,20,1,0,55,181.0,-7,7,40,-7,7,45,MOVE_LEFT
2P,13,11,164,-7,7,20,40,1,1,55,181.0,-7,7,20,-7,7,25,MOVE_LEFT
1P,14,4,171,-7,7,35,15,1,0,60,181.0,-7,7,35,-7,7,40,MOVE_LEFT
2P,14,4,171,-7,7,15,35,1,1,60,181.0,-7,7,15,-7,7,20,MOVE_LEFT
1P,15,0,178,7,7,30,10,1,0,65,131.0,7,7,30,-7,7,35,MOVE_LEFT
2P,15,0,178,7,7,10,30,1,1,65,131.0,7,7,10,-7,7,15,MOVE_RIGHT
1P,16,7,185,7,7,25,15,1,0,70,117.0,7,7,25,7,7,30,MOVE_LEFT
2P,16,7,185,7,7,15,25,1,1,70,117.0,7,7,15,7,7,10,MOVE_RIGHT
1P,17,14,192,7,7,20,20,1,0,75,103.0,7,7,20,7,7,25,MOVE_LEFT
2P,17,14,192,7,7,20,20,1,1,75,103.0,7,7,20,7,7,15,MOVE_RIGHT
1P,18,21,199,7,7,15,25,1,0,80,153.0,7,7,15,7,7,20,MOVE_RIGHT
2P,18,21,199,7,7,25,15,1,1,80,153.0,7,7,25,7,7,20,MOVE_RIGHT
1P,19,28,206,7,7,20,30,1,0,85,89.0,7,7,20,7,7,15,MOVE_RIGHT
2P,19,28,206,7,7,30,20,1,1,85,89.0,7,7,30,7,7,25,MOVE_RIGHT
1P,20,35,213,7,7,25,35,1,0,90,153.0,7,7,25,7,7,20,MOVE_RIGHT
2P,20,35,213,7,7,35,25,1,1,90,153.0,7,7,35,7,7,30,MOVE_RIGHT
1P,21,42,220,7,7,30,40,1,0,95,153.0,7,7,30,7,7,25,MOVE_RIGHT
2P,21,42,220,7,7,40,30,1,1,95,153.0,7,7,40,7,7,35,MOVE_RIGHT
1P,22,49,227,7,7,35,45,1,0,100,153.0,7,7,35,7,7,30,MOVE_RIGHT
2P,22,49,227,7,7,45,35,1,1,100,153.0,7,7,45,7,7,40,MOVE_RIGHT
1P,23,56,234,7,7,40,50,1,0,105,153.0,7,7,40,7,7,35,MOVE_RIGHT
2P,23,56,234,7,7,50,40,1,1,105,153.0,7,7,50,7,7,45,MOVE_RIGHT
1P,24,63,241,7,7,45,55,1,0,110,153.0,7,7,45,7,7,40,MOVE_RIGHT
2P,24,63,241,7,7,55,45,1,1,110,153.0,7,7,55,7,7,50,MOVE_RIGHT
1P,25,70,248,7,7,50,60,1,0,115,153.0,7,7,50,7,7,45,MOVE_RIGHT
2P,25,70,248,7,7,60,50,1,1,115,153.0,7,7,60,7,7,55,MOVE_RIGHT
1P,26,77,255,7,7,55,65,1,0,120,153.0,7,7,55,7,7,50,NONE
2P,26,77,255,7,7,65,55,1,1,120,153.0,7,7,65,7,7,60,MOVE_RIGHT
1P,27,84,262,7,7,55,70,1,0,125,153.0,7,7,55,7,7,55,MOVE_LEFT
2P,27,84,262,7,7,70,55,1,1,125,153.0,7,7,70,7,7,65,MOVE_RIGHT
1P,28,91,269,7,7,50,75,1,0,130,153.0,7,7,50,7,7,55,MOVE_RIGHT
2P,28,91,269,7,7,75,50,1,1,130,153.0,7,7,75,7,7,70,MOVE_RIGHT
1P,29,98,276,7,7,55,80,1,0,135,153.0,7,7,55,7,7,50,MOVE_RIGHT
2P,29,98,276,7,7,80,55,1,1,135,153.0,7,7,80,7,7,75,MOVE_RIGHT
1P,30,105,283,7,7,60,85,1,0,140,153.0,7,7,60,7,7,55,MOVE_RIGHT
2P,30,105,283,7,7,85,60,1,1,140,153.0,7,7,85,7,7,80,MOVE_RIGHT
1P,31,112,290,7,7,65,90,1,0,145,153.0,7,7,65,7,7,60,MOVE_RIGHT
2P,31,112,290,7,7,90,65,1,1,145,153.0,7,7,90,7,7,85,MOVE_RIGHT
1P,32,119,297,7,7,70,95,1,0,150,153.0,7,7,70,7,7,65,MOVE_RIGHT
2P,32,119,297,7,7,95,70,1,1,150,153.0,7,7,95,7,7,90,MOVE_RIGHT
1P,33,126,304,7,7,75,100,1,0,155,153.0,7,7,75,7,7,70,MOVE_RIGHT
2P,33,126,304,7,7,100,75,1,1,155,153.0,7,7,100,7,7,95,MOVE_RIGHT
1P,34,133,311,7,7,80,105,1,0,160,153.0,7,7,80,7,7,75,MOVE_RIGHT
2P,34,133,311,7,7,105,80,1,1,160,153.0,7,7,105,7,7,100,MOVE_RIGHT
1P,35,140,318,7,7,85,110,1,0,165,153.0,7,7,85,7,7,80,MOVE_RIGHT
2P,35,140,318,7,7,110,85,1,1,165,153.0,7,7,110,7,7,105,MOVE_RIGHT
1P,36,147,325,7,7,90,115,1,0,170,153.0,7,7,90,7,7,85,MOVE_RIGHT
2P,36,147,325,7,7,115,90,1,1,170,153.0,7,7,115,7,7,110,MOVE_RIGHT
1P,37,154,332,7,7,95,120,1,0,165,153.0,7,7,95,7,7,90,MOVE_RIGHT
2P,37,154,332,7,7,120,95,1,1,165,153.0,7,7,120,7,7,115,MOVE_RIGHT
1P,38,161,339,7,7,100,125,1,0,160,153.0,7,7,100,7,7,95,MOVE_RIGHT
2P,38,161,339,7,7,125,100,1,1,160,153.0,7,7,125,7,7,120,MOVE_RIGHT
1P,53,120,382,-7,-7,135,100,1,0,85,187.0,-7,-7,135,-7,-7,140,MOVE_LEFT
2P,53,120,382,-7,-7,100,135,1,1,85,187.0,-7,-7,100,-7,-7,105,MOVE_LEFT
1P,54,113,375,-7,-7,130,95,1,0,80,187.0,-7,-7,130,-7,-7,135,MOVE_LEFT
2P,54,113,375,-7,-7,95,130,1,1,80,187.0,-7,-7,95,-7,-7,100,MOVE_LEFT
1P,55,106,368,-7,-7,125,90,1,0,75,187.0,-7,-7,125,-7,-7,130,MOVE_LEFT
2P,55,106,368,-7,-7,90,125,1,1,75,187.0,-7,-7,90,-7,-7,95,MOVE_LEFT
1P,56,99,361,-7,-7,120,85,1,0,70,187.0,-7,-7,120,-7,-7,125,MOVE_LEFT
2P,56,99,361,-7,-7,85,120,1,1,70,187.0,-7,-7,85,-7,-7,90,MOVE_LEFT
1P,57,92,354,-7,-7,115,80,1,0,65,187.0,-7,-7,115,-7,-7,120,MOVE_LEFT
2P,57,92,354,-7,-7,80,115,1,1,65,187.0,-7,-7,80,-7,-7,85,MOVE_LEFT
1P,58,85,347,-7,-7,110,75,1,0,60,187.0,-7,-7,110,-7,-7,115,MOVE_LEFT
2P,58,85,347,-7,-7,75,110,1,1,60,187.0,-7,-7,75,-7,-7,80,MOVE_LEFT
1P,59,78,340,-7,-7,105,70,1,0,55,187.0,-7,-7,105,-7,-7,110,MOVE_LEFT
2P,59,78,340,-7,-7,70,105,1,1,55,187.0,-7,-7,70,-7,-7,75,MOVE_LEFT
1P,60,71,333,-7,-7,100,65,1,0,50,187.0,-7,-7,100,-7,-7,105,MOVE_LEFT
2P,60,71,333,-7,-7,65,100,1,1,50,187.0,-7,-7,65,-7,-7,70,MOVE_LEFT
1P,61,64,326,-7,-7,95,60,1,0,45,187.0,-7,-7,95,-7,-7,100,MOVE_LEFT
2P,61,64,326,-7,-7,60,95,1,1,45,187.0,-7,-7,60,-7,-7,65,MOVE_LEFT
1P,62,57,319,-7,-7,90,55,1,0,40,187.0,-7,-7,90,-7,-7,95,MOVE_LEFT
2P,62,57,319,-7,-7,55,90,1,1,40,187.0,-7,-7,55,-7,-7,60,MOVE_LEFT
1P,63,50,312,-7,-7,85,50,1,0,35,187.0,-7,-7,85,-7,-7,90,MOVE_LEFT
2P,63,50,312,-7,-7,50,85,1,1,35,187.0,-7,-7,50,-7,-7,55,NONE
1P,64,43,305,-7,-7,80,50,1,0,30,145.0,-7,-7,80,-7,-7,85,MOVE_LEFT
2P,64,43,305,-7,-7,50,80,1,1,30,145.0,-7,-7,50,-7,-7,50,MOVE_LEFT
1P,65,36,298,-7,-7,75,45,1,0,25,145.0,-7,-7,75,-7,-7,80,MOVE_LEFT
2P,65,36,298,-7,-7,45,75,1,1,25,145.0,-7,-7,45,-7,-7,50,MOVE_LEFT
1P,66,29,291,-7,-7,70,40,1,0,20,159.0,-7,-7,70,-7,-7,75,MOVE_LEFT
2P,66,29,291,-7,-7,40,70,1,1,20,159.0,-7,-7,40,-7,-7,45,MOVE_LEFT
1P,67,22,284,-7,-7,65,35,1,0,15,159.0,-7,-7,65,-7,-7,70,MOVE_LEFT
2P,67,22,284,-7,-7,35,65,1,1,15,159.0,-7,-7,35,-7,-7,40,MOVE_LEFT
1P,68,15,277,-7,-7,60,30,1,0,10,187.0,-7,-7,60,-7,-7,65,NONE
2P,68,15,277,-7,-7,30,60,1,1,10,187.0,-7,-7,30,-7,-7,35,MOVE_LEFT
1P,69,8,270,-7,-7,60,25,1,0,5,159.0,-7,-7,60,-7,-7,60,MOVE_LEFT
2P,69,8,270,-7,-7,25,60,1,1,5,159.0,-7,-7,25,-7,-7,30,MOVE_LEFT
1P,70,1,263,-7,-7,55,20,1,0,0,159.0,-7,-7,55,-7,-7,60,MOVE_LEFT
2P,70,1,263,-7,-7,20,55,1,1,0,159.0,-7,-7,20,-7,-7,25,MOVE_LEFT
1P,71,0,260,7,7,50,15,1,0,5,159.0,7,7,50,-7,-7,55,MOVE_LEFT
2P,71,0,260,7,7,15,50,1,1,5,159.0,7,7,15,-7,-7,20,MOVE_RIGHT
1P,72,7,267,7,7,45,20,1,0,10,159.0,7,7,45,7,7,50,MOVE_LEFT
2P,72,7,267,7,7,20,45,1,1,10,159.0,7,7,20,7,7,15,MOVE_RIGHT
1P,73,14,274,7,7,40,25,1,0,15,159.0,7,7,40,7,7,45,MOVE_LEFT
2P,73,14,274,7,7,25,40,1,1,15,159.0,7,7,25,7,7,20,MOVE_RIGHT
1P,74,21,281,7,7,35,30,1,0,20,159.0,7,7,35,7,7,40,MOVE_LEFT
2P,74,21,281,7,7,30,35,1,1,20,159.0,7,7,30,7,7,25,MOVE_RIGHT
1P,75,28,288,7,7,30,35,1,0,25,159.0,7,7,30,7,7,35,NONE
2P,75,28,288,7,7,35,30,1,1,25,159.0,7,7,35,7,7,30,MOVE_LEFT
1P,76,35,295,7,7,30,30,1,0,30,159.0,7,7,30,7,7,30,NONE
2P,76,35,295,7,7,30,30,1,1,30,159.0,7,7,30,7,7,35,MOVE_RIGHT
1P,77,42,302,7,7,30,35,1,0,35,159.0,7,7,30,7,7,30,MOVE_LEFT
2P,77,42,302,7,7,35,30,1,1,35,159.0,7,7,35,7,7,30,MOVE_RIGHT
1P,78,49,309,7,7,25,40,1,0,40,159.0,7,7,25,7,7,30,MOVE_RIGHT
2P,78,49,309,7,7,40,25,1,1,40,159.0,7,7,40,7,7,35,MOVE_RIGHT
1P,79,56,316,7,7,30,45,1,0,45,159.0,7,7,30,7,7,25,MOVE_RIGHT
2P,79,56,316,7,7,45,30,1,1,45,159.0,7,7,45,7,7,40,MOVE_RIGHT
1P,80,63,323,7,7,35,50,1,0,50,159.0,7,7,35,7,7,30,MOVE_RIGHT
2P,80,63,323,7,7,50,35,1,1,50,159.0,7,7,50,7,7,45,NONE
1P,81,70,330,7,7,40,50,1,0,55,159.0,7,7,40,7,7,35,MOVE_RIGHT
2P,81,70,330,7,7,50,40,1,1,55,159.0,7,7,50,7,7,50,MOVE_RIGHT
1P,82,77,337,7,7,45,55,1,0,60,159.0,7,7,45,7,7,40,MOVE_RIGHT
2P,82,77,337,7,7,55,45,1,1,60,159.0,7,7,55,7,7,50,MOVE_RIGHT
1P,83,84,344,7,7,50,60,1,0,65,159.0,7,7,50,7,7,45,MOVE_RIGHT
2P,83,84,344,7,7,60,50,1,1,65,159.0,7,7,60,7,7,55,MOVE_RIGHT
1P,84,91,351,7,7,55,65,1,0,70,159.0,7,7,55,7,7,50,MOVE_RIGHT
2P,84,91,351,7,7,65,55,1,1,70,159.0,7,7,65,7,7,60,MOVE_RIGHT
1P,85,98,358,7,7,60,70,1,0,75,159.0,7,7,60,7,7,55,MOVE_RIGHT
2P,85,98,358,7,7,70,60,1,1,75,159.0,7,7,70,7,7,65,MOVE_RIGHT
1P,86,105,365,7,7,65,75,1,0,80,159.0,7,7,65,7,7,60,MOVE_RIGHT
2P,86,105,365,7,7,75,65,1,1,80,159.0,7,7,75,7,7,70,MOVE_RIGHT
1P,87,112,372,7,7,70,80,1,0,85,159.0,7,7,70,7,7,65,MOVE_RIGHT
2P,87,112,372,7,7,80,70,1,1,85,159.0,7,7,80,7,7,75,MOVE_RIGHT
1P,88,119,379,7,7,75,85,1,0,90,159.0,7,7,75,7,7,70,MOVE_RIGHT
2P,88,119,379,7,7,85,75,1,1,90,159.0,7,7,85,7,7,80,MOVE_RIGHT
1P,89,126,386,7,7,80,90,1,0,95,159.0,7,7,80,7,7,75,MOVE_RIGHT
2P,89,126,386,7,7,90,80,1,1,95,159.0,7,7,90,7,7,85,MOVE_RIGHT
1P,90,133,393,7,7,85,95,1,0,100,159.0,7,7,85,7,7,80,MOVE_RIGHT
2P,90,133,393,7,7,95,85,1,1,100,159.0,7,7,95,7,7,90,MOVE_RIGHT
1P,91,140,400,7,7,90,100,1,0,105,159.0,7,7,90,7,7,85,MOVE_RIGHT
2P,91,140,400,7,7,100,90,1,1,105,159.0,7,7,100,7,7,95,MOVE_RIGHT
1P,92,147,407,7,7,95,105,1,0,110,159.0,7,7,95,7,7,90,MOVE_RIGHT
2P,92,147,407,7,7,105,95,1,1,110,159.0,7,7,105,7,7,100,MOVE_RIGHT
1P,5,123,382,7,-7,100,105,1,1,15,47.0,7,-7,100,7,-7,95,MOVE_RIGHT
2P,5,123,382,7,-7,105,100,1,0,15,47.0,7,-7,105,7,-7,100,MOVE_RIGHT
